reviewerID,asin,overall,reviewTime,unixReviewTime,timestamp,reviewText,summary,verified
A000449B,B0001005,5.0,"02 01, 2024",1706760000,2024-02-01,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A001345L,B0001012,5.0,"02 01, 2024",1706760000,2024-02-01,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001977K,B0001076,5.0,"02 02, 2024",1706846400,2024-02-02,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A002665U,B0001002,2.0,"02 02, 2024",1706846400,2024-02-02,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A000177P,B0001053,2.0,"02 02, 2024",1706846400,2024-02-02,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A000824H,B0001010,5.0,"02 02, 2024",1706846400,2024-02-02,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A001464D,B0001171,2.0,"02 02, 2024",1706846400,2024-02-02,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,False
A002188D,B0001004,5.0,"02 02, 2024",1706846400,2024-02-02,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A000218T,B0001024,1.0,"02 02, 2024",1706846400,2024-02-02,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A001749P,B0001059,3.0,"02 02, 2024",1706846400,2024-02-02,"Decent product for the cost, but has a few minor design quirks.",Average experience,True
A002961B,B0001003,3.0,"02 02, 2024",1706846400,2024-02-02,"Decent product for the cost, but has a few minor design quirks.",Average experience,True
A002088J,B0001087,5.0,"02 02, 2024",1706846400,2024-02-02,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,False
A000061V,B0001184,5.0,"02 02, 2024",1706846400,2024-02-02,Fantastic performance and great design. Would definitely purchase again.,Great quality product,False
A001269N,B0001083,4.0,"02 02, 2024",1706846400,2024-02-02,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A000482A,B0001117,1.0,"02 02, 2024",1706846400,2024-02-02,Customer support was slow and the product felt flimsy.,Could be better,True
A001654X,B0001015,4.0,"02 02, 2024",1706846400,2024-02-02,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A002515E,B0001232,4.0,"02 02, 2024",1706846400,2024-02-02,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A002317M,B0001013,4.0,"02 02, 2024",1706846400,2024-02-02,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A000890B,B0001030,4.0,"02 02, 2024",1706846400,2024-02-02,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A000347P,B0001002,5.0,"02 02, 2024",1706846400,2024-02-02,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A002115W,B0001224,4.0,"02 02, 2024",1706846400,2024-02-02,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A000794S,B0001168,1.0,"02 02, 2024",1706846400,2024-02-02,Customer support was slow and the product felt flimsy.,Could be better,True
A001538D,B0001009,2.0,"02 02, 2024",1706846400,2024-02-02,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A000590W,B0001044,5.0,"02 02, 2024",1706846400,2024-02-02,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,False
A002847H,B0001058,3.0,"02 02, 2024",1706846400,2024-02-02,Works as advertised. Average battery life and fair ergonomics.,Average experience,True
A002438G,B0001045,2.0,"02 02, 2024",1706846400,2024-02-02,Customer support was slow and the product felt flimsy.,Could be better,True
A002580H,B0001096,2.0,"02 02, 2024",1706846400,2024-02-02,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A000346D,B0001214,2.0,"02 03, 2024",1706932800,2024-02-03,Customer support was slow and the product felt flimsy.,Could be better,True
A002490R,B0001116,5.0,"02 03, 2024",1706932800,2024-02-03,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,False
A002191X,B0001215,4.0,"02 03, 2024",1706932800,2024-02-03,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A000168X,B0001001,5.0,"02 03, 2024",1706932800,2024-02-03,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A000908R,B0001018,4.0,"02 03, 2024",1706932800,2024-02-03,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A000663X,B0001238,1.0,"02 03, 2024",1706932800,2024-02-03,Not satisfied with the durability. Stopped functioning as expected.,Could be better,False
A001391Y,B0001133,5.0,"02 03, 2024",1706932800,2024-02-03,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A002929K,B0001002,4.0,"02 03, 2024",1706932800,2024-02-03,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A000784V,B0001017,5.0,"02 03, 2024",1706932800,2024-02-03,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A002437G,B0001001,4.0,"02 03, 2024",1706932800,2024-02-03,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A000451N,B0001079,4.0,"02 03, 2024",1706932800,2024-02-03,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A002404M,B0001165,2.0,"02 03, 2024",1706932800,2024-02-03,Customer support was slow and the product felt flimsy.,Could be better,True
A000991F,B0001010,1.0,"02 03, 2024",1706932800,2024-02-03,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A000968N,B0001112,4.0,"02 03, 2024",1706932800,2024-02-03,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001306F,B0001007,4.0,"02 03, 2024",1706932800,2024-02-03,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A000528Z,B0001039,4.0,"02 03, 2024",1706932800,2024-02-03,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A000171T,B0001002,1.0,"02 03, 2024",1706932800,2024-02-03,Customer support was slow and the product felt flimsy.,Could be better,False
A001469T,B0001022,5.0,"02 03, 2024",1706932800,2024-02-03,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A001573S,B0001099,3.0,"02 03, 2024",1706932800,2024-02-03,"Met my basic expectations. Not premium, but good value overall.",Average experience,True
A000400Z,B0001226,5.0,"02 03, 2024",1706932800,2024-02-03,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001174K,B0001053,3.0,"02 03, 2024",1706932800,2024-02-03,"Met my basic expectations. Not premium, but good value overall.",Average experience,False
A002406B,B0001032,3.0,"02 03, 2024",1706932800,2024-02-03,Works as advertised. Average battery life and fair ergonomics.,Average experience,True
A001879S,B0001002,4.0,"02 03, 2024",1706932800,2024-02-03,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A001204R,B0001088,3.0,"02 03, 2024",1706932800,2024-02-03,"Met my basic expectations. Not premium, but good value overall.",Average experience,True
A000876Q,B0001210,5.0,"02 03, 2024",1706932800,2024-02-03,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A001564Q,B0001195,5.0,"02 04, 2024",1707019200,2024-02-04,Works straight out of the box. Highly recommended for daily use!,Great quality product,False
A001561V,B0001005,4.0,"02 04, 2024",1707019200,2024-02-04,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A000901P,B0001230,4.0,"02 04, 2024",1707019200,2024-02-04,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001395W,B0001046,4.0,"02 04, 2024",1707019200,2024-02-04,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A002963E,B0001102,4.0,"02 04, 2024",1707019200,2024-02-04,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A000742Y,B0001001,4.0,"02 04, 2024",1707019200,2024-02-04,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A002492U,B0001174,5.0,"02 04, 2024",1707019200,2024-02-04,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A002115W,B0001043,5.0,"02 04, 2024",1707019200,2024-02-04,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001683Y,B0001116,4.0,"02 04, 2024",1707019200,2024-02-04,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A001090C,B0001009,2.0,"02 04, 2024",1707019200,2024-02-04,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A001701U,B0001103,5.0,"02 04, 2024",1707019200,2024-02-04,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,False
A002743S,B0001148,4.0,"02 04, 2024",1707019200,2024-02-04,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A001190K,B0001163,3.0,"02 04, 2024",1707019200,2024-02-04,"Met my basic expectations. Not premium, but good value overall.",Average experience,True
A001823Z,B0001007,4.0,"02 04, 2024",1707019200,2024-02-04,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A002151Y,B0001011,1.0,"02 04, 2024",1707019200,2024-02-04,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A001098K,B0001001,3.0,"02 04, 2024",1707019200,2024-02-04,Works as advertised. Average battery life and fair ergonomics.,Average experience,False
A002059T,B0001023,2.0,"02 04, 2024",1707019200,2024-02-04,Not satisfied with the durability. Stopped functioning as expected.,Could be better,False
A002924J,B0001177,5.0,"02 04, 2024",1707019200,2024-02-04,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A001108F,B0001022,4.0,"02 04, 2024",1707019200,2024-02-04,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001681V,B0001188,5.0,"02 04, 2024",1707019200,2024-02-04,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A002163H,B0001008,3.0,"02 04, 2024",1707019200,2024-02-04,"Decent product for the cost, but has a few minor design quirks.",Average experience,True
A001207X,B0001191,3.0,"02 04, 2024",1707019200,2024-02-04,"Decent product for the cost, but has a few minor design quirks.",Average experience,True
A000778R,B0001218,1.0,"02 04, 2024",1707019200,2024-02-04,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A002891X,B0001057,4.0,"02 04, 2024",1707019200,2024-02-04,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A000330C,B0001026,3.0,"02 04, 2024",1707019200,2024-02-04,"Met my basic expectations. Not premium, but good value overall.",Average experience,True
A001632Q,B0001102,1.0,"02 04, 2024",1707019200,2024-02-04,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A001916J,B0001093,1.0,"02 04, 2024",1707019200,2024-02-04,Customer support was slow and the product felt flimsy.,Could be better,True
A000197M,B0001004,1.0,"02 04, 2024",1707019200,2024-02-04,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A002185V,B0001013,1.0,"02 04, 2024",1707019200,2024-02-04,Customer support was slow and the product felt flimsy.,Could be better,False
A001245M,B0001039,5.0,"02 04, 2024",1707019200,2024-02-04,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A002458B,B0001149,2.0,"02 04, 2024",1707019200,2024-02-04,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A001401T,B0001085,5.0,"02 04, 2024",1707019200,2024-02-04,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A002467L,B0001009,5.0,"02 04, 2024",1707019200,2024-02-04,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A001294A,B0001141,1.0,"02 04, 2024",1707019200,2024-02-04,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A001046E,B0001043,3.0,"02 05, 2024",1707105600,2024-02-05,"Met my basic expectations. Not premium, but good value overall.",Average experience,True
A000829X,B0001249,1.0,"02 05, 2024",1707105600,2024-02-05,Customer support was slow and the product felt flimsy.,Could be better,True
A001967B,B0001072,4.0,"02 05, 2024",1707105600,2024-02-05,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A000602C,B0001061,4.0,"02 05, 2024",1707105600,2024-02-05,Works straight out of the box. Highly recommended for daily use!,Great quality product,False
A000585T,B0001016,1.0,"02 05, 2024",1707105600,2024-02-05,Customer support was slow and the product felt flimsy.,Could be better,True
A000411F,B0001002,3.0,"02 05, 2024",1707105600,2024-02-05,Works as advertised. Average battery life and fair ergonomics.,Average experience,True
A001654X,B0001004,5.0,"02 05, 2024",1707105600,2024-02-05,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A001554T,B0001031,4.0,"02 05, 2024",1707105600,2024-02-05,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A001885X,B0001026,4.0,"02 05, 2024",1707105600,2024-02-05,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A002265F,B0001102,2.0,"02 05, 2024",1707105600,2024-02-05,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A002759J,B0001083,2.0,"02 05, 2024",1707105600,2024-02-05,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A002162K,B0001031,4.0,"02 05, 2024",1707105600,2024-02-05,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A002466Y,B0001042,5.0,"02 05, 2024",1707105600,2024-02-05,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A000117N,B0001013,5.0,"02 05, 2024",1707105600,2024-02-05,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A000666W,B0001164,3.0,"02 05, 2024",1707105600,2024-02-05,Works as advertised. Average battery life and fair ergonomics.,Average experience,True
A002205A,B0001127,3.0,"02 05, 2024",1707105600,2024-02-05,Works as advertised. Average battery life and fair ergonomics.,Average experience,True
A002743S,B0001113,4.0,"02 05, 2024",1707105600,2024-02-05,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A000418C,B0001217,5.0,"02 05, 2024",1707105600,2024-02-05,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A002651R,B0001227,4.0,"02 05, 2024",1707105600,2024-02-05,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A000001P,B0001142,5.0,"02 05, 2024",1707105600,2024-02-05,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A002388J,B0001087,4.0,"02 05, 2024",1707105600,2024-02-05,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A000332C,B0001007,3.0,"02 06, 2024",1707192000,2024-02-06,"Met my basic expectations. Not premium, but good value overall.",Average experience,True
A000451N,B0001008,4.0,"02 06, 2024",1707192000,2024-02-06,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A002297D,B0001123,5.0,"02 06, 2024",1707192000,2024-02-06,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A000929K,B0001125,4.0,"02 06, 2024",1707192000,2024-02-06,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A001954H,B0001162,5.0,"02 06, 2024",1707192000,2024-02-06,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001294A,B0001001,4.0,"02 06, 2024",1707192000,2024-02-06,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A000514Z,B0001008,2.0,"02 06, 2024",1707192000,2024-02-06,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A000393F,B0001031,4.0,"02 06, 2024",1707192000,2024-02-06,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A001803T,B0001063,4.0,"02 06, 2024",1707192000,2024-02-06,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001924U,B0001139,5.0,"02 06, 2024",1707192000,2024-02-06,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A001199U,B0001031,2.0,"02 06, 2024",1707192000,2024-02-06,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A002601F,B0001156,4.0,"02 06, 2024",1707192000,2024-02-06,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A001182Z,B0001085,4.0,"02 06, 2024",1707192000,2024-02-06,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A001718F,B0001121,3.0,"02 06, 2024",1707192000,2024-02-06,"Decent product for the cost, but has a few minor design quirks.",Average experience,True
A000781Y,B0001007,4.0,"02 06, 2024",1707192000,2024-02-06,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A002521B,B0001002,4.0,"02 06, 2024",1707192000,2024-02-06,Works straight out of the box. Highly recommended for daily use!,Great quality product,False
A000093Z,B0001005,5.0,"02 06, 2024",1707192000,2024-02-06,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A001917M,B0001130,5.0,"02 06, 2024",1707192000,2024-02-06,Fantastic performance and great design. Would definitely purchase again.,Great quality product,False
A001021T,B0001097,1.0,"02 06, 2024",1707192000,2024-02-06,Customer support was slow and the product felt flimsy.,Could be better,True
A000226A,B0001093,5.0,"02 06, 2024",1707192000,2024-02-06,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A002875Y,B0001055,4.0,"02 06, 2024",1707192000,2024-02-06,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A000612S,B0001070,1.0,"02 06, 2024",1707192000,2024-02-06,Doesn't live up to the marketing claims. Disappointed with the quality.,Could be better,True
A001899J,B0001005,5.0,"02 06, 2024",1707192000,2024-02-06,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A000016H,B0001001,5.0,"02 06, 2024",1707192000,2024-02-06,"Five stars! Reliable, solid construction and crisp performance.",Great quality product,True
A002721P,B0001139,2.0,"02 06, 2024",1707192000,2024-02-06,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A002789M,B0001001,5.0,"02 06, 2024",1707192000,2024-02-06,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A000993S,B0001241,4.0,"02 07, 2024",1707278400,2024-02-07,Fantastic performance and great design. Would definitely purchase again.,Great quality product,True
A000985W,B0001020,5.0,"02 07, 2024",1707278400,2024-02-07,"Exceptional build quality, exceeds expectations for the price point.",Great quality product,True
A002405T,B0001167,5.0,"02 07, 2024",1707278400,2024-02-07,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A001310V,B0001063,5.0,"02 07, 2024",1707278400,2024-02-07,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A002711W,B0001015,1.0,"02 07, 2024",1707278400,2024-02-07,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A002363B,B0001104,4.0,"02 07, 2024",1707278400,2024-02-07,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A000613V,B0001005,2.0,"02 07, 2024",1707278400,2024-02-07,Not satisfied with the durability. Stopped functioning as expected.,Could be better,True
A000683K,B0001001,4.0,"02 07, 2024",1707278400,2024-02-07,Very pleased with this purchase. Super fast delivery and great packaging.,Great quality product,True
A002783A,B0001032,3.0,"02 07, 2024",1707278400,2024-02-07,"Decent product for the cost, but has a few minor design quirks.",Average experience,False
A000612S,B0001061,5.0,"02 07, 2024",1707278400,2024-02-07,Works straight out of the box. Highly recommended for daily use!,Great quality product,True
A000909Y,B0001246,3.0,"02 07, 2024",1707278400,2024-02-07,"Met my basic expectations. Not premium, but good value overall.",Average experience,True
A001362J,B0001009,3.0,"02 07, 2024",1707278400,2024-02-07,Works as advertised. Average battery life and fair ergonomics.,Average experience,True
A000628L,B0001107,1.0,"02 07, 2024",1707278400,2024-02-07,Customer support was slow and the product felt flimsy.,Could be better,True
